Date,Unhedged CHF,USD-hedged CHF,Basket-hedged CHF
2015-03-31,0.0006562576123689823,-0.015432780895013543,-0.00957186718264423
2015-04-30,-0.00011728952437339846,0.027800382989105588,0.018248620810644507
2015-05-31,0.0028714568103076488,-0.0008331597583837169,0.004227157348560693
2015-06-30,-0.043449717371991436,-0.02659529231545199,-0.03241040492753497
2015-07-31,0.05441303560990707,0.007402280591757737,0.019203391692091523
2015-08-31,-0.07499763701138873,-0.06884450492474603,-0.07035237323047754
2015-09-30,-0.02442512250080764,-0.03517632249129743,-0.033977837745656436
2015-10-31,0.09619096341230993,0.07566972359191837,0.08041001668443742
2015-11-30,0.036411860723560174,-0.006167118364113211,0.0038441446830086387
2015-12-31,-0.06115808034145365,-0.02207702572181447,-0.02879121353745525
2016-01-31,-0.028298715702120614,-0.0540134192317705,-0.04940897030179703
2016-02-29,-0.029142578368006267,-0.01351414626555636,-0.018900795622308623
2016-03-31,0.03973581668055837,0.07282824554135225,0.059879633145888914
2016-04-30,0.014690963538452895,0.012323099257678827,0.008244324505909187
2016-05-31,0.029409542200063088,0.002299889521979237,0.011485863709147533
2016-06-30,-0.012626403862660784,-0.0015375636853136587,-0.004409077977920535
2016-07-31,0.037977842479955726,0.03662184354651399,0.038116765690198805
2016-08-31,0.007074442415444082,0.002382780538942697,0.002582723050116399
2016-09-30,-0.008051034527982392,0.008342542641568418,0.004590348708849585
2016-10-31,0.0024957499713798015,-0.02014128783535185,-0.01120047216044913
2016-11-30,0.035184267025340166,0.00929790541269071,0.01966377730367325
2016-12-31,0.02510584418094841,0.01834929508158578,0.022671402778895514
2017-01-31,0.006061245849215746,0.02778325442249563,0.01935236589901266
2017-02-28,0.040704650605128734,0.023846558818640506,0.02716075796817335
2017-03-31,0.004391534493321636,0.011980457766730401,0.0096234513453766
2017-04-30,0.009959018034860989,0.014643583383639802,0.013059530250802044
2017-05-31,0.0030440763426462514,0.020601352490398517,0.01568335350742687
2017-06-30,-0.013343046652808943,0.006193124559680463,-0.0005115827582347294
2017-07-31,0.04224828988826346,0.02562201044860979,0.022555366935161
2017-08-31,-0.001653451131022221,0.002341567118283594,0.001218645303259142
2017-09-30,0.026074434487749043,0.01710484018133651,0.018852683353808602
2017-10-31,0.046911909056003065,0.0198045706590928,0.026641740762970382
2017-11-30,0.009666063879407494,0.01850056057270666,0.015405148569893121
2017-12-31,0.008577865265076312,0.012603583414648956,0.01029632259465534
2018-01-31,0.009372352821289898,0.05503244607582358,0.03855830874501851
2018-02-28,-0.03987495203952007,-0.04653929355464381,-0.044163204172245445
2018-03-31,0.0031453295839485307,-0.01702383582332756,-0.014833649881991554
2018-04-30,0.037074250706259804,0.0019560893634462673,0.009894127487328323
2018-05-31,0.0052009106626573764,0.002632901382934927,0.007915920003428095
2018-06-30,0.003207699970223521,-0.008127517394049266,-0.0016531823346305557
2018-07-31,0.02082685722558586,0.02829403566733979,0.026603143123764415
2018-08-31,-0.012894202740953209,0.004654255163859977,0.00349605574743503
2018-09-30,0.01480129715258549,0.0035863558609032786,0.006712162365876469
2018-10-31,-0.04778548677689498,-0.07664365355381575,-0.07143357046656483
2018-11-30,0.006658798873972804,0.013322237482431776,0.012165121325853082
2018-12-31,-0.08356145552514205,-0.07460919156125267,-0.0754291330926921
2019-01-31,0.09129841385399873,0.0775038390903704,0.07590868021299463
2019-02-28,0.03188753655359111,0.02189859193478827,0.02530417352756966
2019-03-31,0.0100116785443507,0.013022837292967049,0.015307126285447299
2019-04-30,0.05967358992242522,0.03143915542468423,0.036951230622990106
2019-05-31,-0.07213445548939001,-0.06324636544063789,-0.06197668503267276
2019-06-30,0.03291193530288927,0.06202637919431053,0.05347527130255086
2019-07-31,0.014049445067024546,-0.002026178251275601,0.0037565325706719385
2019-08-31,-0.02595213636165783,-0.024538816467234326,-0.022778242841186482
2019-09-30,0.027748795774077628,0.02011995359044727,0.022380523163675767
2019-10-31,0.02553410421093294,0.025252728833879967,0.02185582073339504
2019-11-30,0.03293028016198529,0.021231099512435403,0.025015198091176593
2019-12-31,0.0036156224384757962,0.032267488625811636,0.024728521089295474
2020-01-31,-0.01359097215795435,-0.016435011150875645,-0.013669668576895045
2020-02-29,-0.07552423978361944,-0.076818898038019,-0.07483899340433182
2020-03-31,-0.14192027305881894,-0.1348206482157882,-0.13118951579221433
2020-04-30,0.11419253577144906,0.09737511038302737,0.09976678175171878
2020-05-31,0.040248022412134876,0.0500555102206901,0.047253596336058794
2020-06-30,0.015576923844146995,0.028547900893114875,0.02424838939197099
2020-07-31,0.0064440129845670935,0.05270342621875934,0.035577476852690776
2020-08-31,0.05453627862191324,0.05937145197302374,0.055849123143732214
2020-09-30,-0.012495567213722025,-0.030316741722466123,-0.025689065778307808
2020-10-31,-0.026664015799205187,-0.023086855581876953,-0.024101576184554534
2020-11-30,0.1040806353173318,0.11667839422516191,0.10820091170734798
2020-12-31,0.020649922743382954,0.046000769334684,0.037757156980397034
2021-01-31,0.004862160176372976,-0.003917000669975468,-0.002427451246249766
2021-02-28,0.04241213281582801,0.022035923805233004,0.023898505667095733
2021-03-31,0.06956213458413485,0.027680398316120458,0.04050355190523522
2021-04-30,0.006271209229725239,0.04159085343636293,0.03051166595772538
2021-05-31,0.0013793968316120342,0.0138737427231721,0.010554187691633235
2021-06-30,0.03953104444329769,0.011765044423715176,0.020345464293222933
2021-07-31,-0.007541996762066794,0.00825100127520173,0.005835708630841008
2021-08-31,0.03466954242401399,0.020890250679131084,0.02479737303976052
2021-09-30,-0.02444515094326516,-0.04306778339315609,-0.037947297280764014
2021-10-31,0.02832355129054487,0.05306500926340596,0.04583081588741665
2021-11-30,-0.010932135615623673,-0.023888785514587285,-0.01688258514387935
2021-12-31,0.02855591926237966,0.03801307026093692,0.03602810268942741
2022-01-31,-0.0272629322831891,-0.04626706535597436,-0.04271232257766549
2022-02-28,-0.035322342286436825,-0.03141071808809248,-0.03263968221789076
2022-03-31,0.01542137805795707,0.018350242289562724,0.019850410265077743
2022-04-30,-0.03214007069855418,-0.08163473794485532,-0.06578605615258787
2022-05-31,-0.009454673903060429,0.003005949879222536,-0.0024838953537341273
2022-06-30,-0.08495317434462057,-0.08259857965981776,-0.07406714009287235
2022-07-31,0.07095710763124008,0.06823928011715297,0.06973482052205675
2022-08-31,-0.024103266977305915,-0.04582995825061231,-0.03758369678238059
2022-09-30,-0.09300667982040656,-0.09601706474407545,-0.08732668841850724
2022-10-31,0.08690212844712764,0.06104078942424307,0.06558422834885089
2022-11-30,0.03758974050029318,0.08021438018190707,0.06431266258800115
2022-12-31,-0.0775468850322576,-0.04887224091478426,-0.05697669716479953
2023-01-31,0.07787788507420501,0.07192333177111143,0.06776918530613509
2023-02-28,-0.0224224243851614,-0.036214781330857204,-0.027415844444850793
2023-03-31,0.008785010483386646,0.03032453861982809,0.022947521637623227
2023-04-30,-0.005997614953593744,0.012736447624454472,0.010441254877745576
2023-05-31,0.002719161824035199,-0.01355502416484955,-0.0055971664876936856
2023-06-30,0.05006504043113291,0.05477100044557237,0.05448222001094987
2023-07-31,0.0021783729152120568,0.03273732269133567,0.024597299855166985
2023-08-31,-0.019823738830069826,-0.03209760137931339,-0.02544377658356128
2023-09-30,-0.0028467639972332703,-0.04577547342496335,-0.03659820560989424
2023-10-31,-0.03897147506804843,-0.028472842132013065,-0.02850334444437111
2023-11-30,0.05417736427917297,0.0854819766995154,0.07277928882917145
2023-12-31,0.012171314130116517,0.04486777794505148,0.03608816548250208
2024-01-31,0.02474767526334687,-0.00036800820244253796,0.007938858805410828
2024-02-29,0.06550798310707995,0.04182501899852675,0.04849019671316735
2024-03-31,0.0641127426780237,0.029203624828872288,0.03531641649736682
2024-04-30,-0.029943315031615958,-0.038703733073330526,-0.03494596405862657
2024-05-31,0.03724535990307554,0.0422840990315132,0.040640758368795285
2024-06-30,0.014967446831687381,0.016780884292269205,0.019356833369571707
2024-07-31,-0.003243452827388804,0.011811627931908486,0.006945721778891098
2024-08-31,-0.01580518918732543,0.02135797389304095,0.009065177322113281
2024-09-30,0.014198688422348393,0.018577136601505284,0.015409935093038372
2024-10-31,0.009142426710854856,-0.024161756467800277,-0.010928912709903232
2024-11-30,0.05958673657236746,0.03708635133258564,0.04425112315052295
2024-12-31,-0.003524830521988487,-0.029814807135674415,-0.02154124368673546
2025-01-31,0.03840289727147672,0.027979097671310793,0.02889898110237702
2025-02-28,-0.013330373452797084,-0.006281527342719917,-0.008044256853912376
2025-03-31,-0.05715792026313493,-0.04014463262134027,-0.045941938579421075
2025-04-30,-0.060379489551835364,0.001608405499620158,-0.014305368538843965
2025-05-31,0.055066832199773375,0.05319872870465714,0.053683780957231454
2025-06-30,0.017820311211425688,0.04436677122597121,0.037184838921716486
2025-07-31,0.029514581214748814,0.0070096539163106986,0.0156306089629027
2025-08-31,0.012105816287684146,0.023154556424461514,0.018288313016496024
2025-09-30,0.030297599147602883,0.03231585924706759,0.03280379303650687
2025-10-31,0.028564214342674754,0.019321816266475444,0.024645425501869076
2025-11-30,0.004180906357646563,-0.003105624599513135,-0.0014720954332011907
2025-12-31,-0.007247404572176763,0.00536861121175658,0.0009911208961832446
2026-01-31,-0.0071058486132123955,0.024712750536793227,0.015626811654896967
2026-02-28,0.02460838895989892,0.009346969828753382,0.014031277876709276
2026-03-31,-0.04037740099957465,-0.06147231023676514,-0.05599866257692992
