Date,UKX Index,SPX Index,NKY Index,SMI Index,SX5E Index
1991-01-30,,,,0.018521663956228,
1991-01-31,,,,-0.002993442119205148,
1991-02-01,,,,0.009575376131839598,
1991-02-04,,,,0.010168448197671221,
1991-02-05,,,,0.006540852852889959,
1991-02-06,,,,-0.011887026537780145,
1991-02-07,,,,0.005619582478918031,
1991-02-08,,,,0.009927985273075278,
1991-02-11,,,,0.025255168482755202,
1991-02-12,,,,-0.000395918970749498,
1991-02-13,,,,0.016300989155714346,
1991-02-14,,,,-0.00181986848131451,
1991-02-15,,,,0.014017912053357999,
1991-02-18,,,,0.013381109352001359,
1991-02-19,,,,-0.003741419354370985,
1991-02-20,,,,-0.023397406639352976,
1991-02-21,,,,0.01484760370064196,
1991-02-22,,,,0.007087457976568604,
1991-02-25,,,,0.019843796418674307,
1991-02-26,,,,-0.01673098729333365,
1991-02-27,,,,0.008148887210310637,
1991-02-28,,,,-0.00681780874250149,
1991-03-01,,,,-0.01255710255057943,
1991-03-04,,,,0.013759916267025593,
1991-03-05,,,,0.007186581079526184,
1991-03-06,,,,0.02051672835950961,
1991-03-07,,,,-0.0009235032209372084,
1991-03-08,,,,0.012061217916126655,
1991-03-11,,,,-0.01298557478366918,
1991-03-12,,,,-0.0032110383854742565,
1991-03-13,,,,-0.01564632053078929,
1991-03-14,,,,0.025371224304061572,
1991-03-15,,,,-0.002023316385472495,
1991-03-18,,,,-0.011543739474604207,
1991-03-19,,,,-0.014950408236417962,
1991-03-20,,,,-0.005941801516456331,
1991-03-21,,,,0.01416409648590894,
1991-03-22,,,,0.006976452240860107,
1991-03-25,,,,0.002913164884775714,
1991-03-26,,,,-0.0013005765519307347,
1991-03-27,,,,0.022671150857741487,
1991-03-28,,,,-0.0007272431665218461,
1991-04-02,,,,0.0022406980892732053,
1991-04-03,,,,0.014533088521542867,
1991-04-04,,,,-0.00023852149974600386,
1991-04-05,,,,0.007959191531276638,
1991-04-08,,,,0.0021275201618808854,
1991-04-09,,,,0.0006491638092843106,
1991-04-10,,,,-0.014200663214789836,
1991-04-11,,,,0.0014949026830904382,
1991-04-12,,,,0.00898199294061524,
1991-04-15,,,,0.003959742351017052,
1991-04-16,,,,-0.017913398889340473,
1991-04-17,,,,0.010810255595161631,
1991-04-18,,,,-0.004107285374021525,
1991-04-19,,,,0.001073118501650249,
1991-04-22,,,,-0.013315979554389392,
1991-04-23,,,,0.011347739405622701,
1991-04-24,,,,-0.00263033655130958,
1991-04-25,,,,-0.004740071028291822,
1991-04-26,,,,-6.013026684493517e-05,
1991-04-29,,,,0.004261312898538961,
1991-04-30,,,,-0.0061275881512301055,
1991-05-02,,,,0.010609355023696214,
1991-05-03,,,,-0.007781209057695153,
1991-05-06,,,,-0.004154696534078607,
1991-05-07,,,,0.005115716221405125,
1991-05-08,,,,-0.012078899973422468,
1991-05-10,,,,0.009734922983995073,
1991-05-13,,,,-0.004583552695076969,
1991-05-14,,,,-0.0006046680378182932,
1991-05-15,,,,-0.0033322255772324466,
1991-05-16,,,,0.004239090580418571,
1991-05-17,,,,0.0028361670658087926,
1991-05-21,,,,0.009833996798530637,
1991-05-22,,,,0.008023101786157824,
1991-05-23,,,,0.0017742035268992437,
1991-05-24,,,,-0.00029548207689860534,
1991-05-27,,,,0.0106411983019873,
1991-05-28,,,,0.007863736460214451,
1991-05-29,,,,-0.0037202998553581418,
1991-05-30,,,,-0.0013986973929477932,
1991-05-31,,,,0.015106696002253726,
1991-06-03,,,,-0.004490794995261615,
1991-06-04,,,,-0.005671011649209517,
1991-06-05,,,,0.004053981458789793,
1991-06-06,,,,-0.0038218679480791565,
1991-06-07,,,,0.0,
1991-06-10,,,,-0.006402443240570079,
1991-06-11,,,,0.0029152840139780806,
1991-06-12,,,,-0.01088811067858315,
1991-06-13,,,,-0.00614007389470062,
1991-06-14,,,,0.013119793323090543,
1991-06-17,,,,0.006466843887354294,
1991-06-18,,,,0.000870700969243891,
1991-06-19,,,,-0.008975479606015888,
1991-06-20,,,,-0.0011129804943649972,
1991-06-21,,,,0.004152716981847325,
1991-06-24,,,,-0.01168300721302402,
1991-06-25,,,,0.0006493554217433703,
1991-06-26,,,,-0.004732336545401125,
1991-06-27,,,,-0.005648892678496065,
1991-06-28,,,,-0.007601838891992729,
1991-07-01,,,,0.008257542527265946,
1991-07-02,,,,0.006178374367140193,
1991-07-03,,,,-0.005880462721195617,
1991-07-04,,,,0.0032711838607808563,
1991-07-05,,,,0.0014833717000206964,
1991-07-08,,,,-0.008933416696674223,
1991-07-09,,,,0.006737273257611325,
1991-07-10,,,,0.012225134492027225,
1991-07-11,,,,-0.003587064285341594,
1991-07-12,,,,0.011014258959385794,
1991-07-15,,,,0.004360345146925793,
1991-07-16,,,,0.0038791995362361274,
1991-07-17,,,,-0.0017929820957979718,
1991-07-18,,,,0.003409732138277286,
1991-07-19,,,,0.00040374422260913814,
1991-07-22,,,,-0.0032925836819285618,
1991-07-23,,,,0.005078747394824345,
1991-07-24,,,,-0.008092062073015082,
1991-07-25,,,,0.00029013259673928604,
1991-07-26,,,,-0.0026723861942579527,
1991-07-29,,,,0.0012789672129421335,
1991-07-30,,,,0.0023792830932638717,
1991-07-31,,,,0.0011005952414371177,
1991-08-02,,,,0.00254425053819782,
1991-08-05,,,,-0.0043406614473525725,
1991-08-06,,,,-0.004184807718320278,
1991-08-07,,,,0.0037787446688684542,
1991-08-08,,,,-0.0002321404439561435,
1991-08-09,,,,0.0031291816550870653,
1991-08-12,,,,-0.003651677049076317,
1991-08-13,,,,0.0013926912429552294,
1991-08-14,,,,0.0052630037623840956,
1991-08-15,,,,0.003110078215003395,
1991-08-16,,,,-0.007387802855208101,
1991-08-19,,,,-0.08382495946239404,
1991-08-20,,,,0.02685055721968832,
1991-08-21,,,,0.03311422541774624,
1991-08-22,,,,0.009330437714455204,
1991-08-23,,,,0.009768130155630045,
1991-08-26,,,,0.004761608954874175,
1991-08-27,,,,-0.005576856437291823,
1991-08-28,,,,0.005345163305461591,
1991-08-29,,,,0.006699017510642951,
1991-08-30,,,,-0.00046059230988421395,
1991-09-02,,,,-0.002421420134907692,
1991-09-03,,,,-0.0006929629857195576,
1991-09-04,,,,-0.002486873719244076,
1991-09-05,,,,0.0005210434569388006,
1991-09-06,,,,-0.004408416452836483,
1991-09-09,,,,-0.002794230943628129,
1991-09-10,,,,-0.003913484910562872,
1991-09-11,,,,0.0025134004460762773,
1991-09-12,,,,0.0002918429905435553,
1991-09-13,,,,0.0026227612295371015,
1991-09-16,,,,-0.009533100860542836,
1991-09-17,,,,0.0,
1991-09-18,,,,-0.009921493349400573,
1991-09-19,,,,0.0013640918899769277,
1991-09-20,,,,0.0020131598295291047,
1991-09-23,,,,-0.003733404859264385,
1991-09-24,,,,-0.0026157938452854913,
1991-09-25,,,,-0.004175620418122138,
1991-09-26,,,,-0.005875345934849708,
1991-09-27,,,,0.003721090115759072,
1991-09-30,,,,-0.0027595084435221994,
1991-10-01,,,,0.004555055916783262,
1991-10-02,,,,0.009166672725420058,
1991-10-03,,,,-0.0005333544910847308,
1991-10-04,,,,-0.00011861815436895032,
1991-10-07,,,,-0.006423961348839566,
1991-10-08,,,,0.0009542977886274022,
1991-10-09,,,,-0.002507058719452991,
1991-10-10,,,,-0.0049128079710190386,
1991-10-11,,,,0.003776672495990347,
1991-10-14,,,,0.0006579391700949444,
1991-10-15,,,,0.00226956245392587,
1991-10-16,,,,0.00973649627744996,
1991-10-17,,,,0.0023015114122794484,
1991-10-18,,,,0.01148695495749231,
1991-10-21,,,,-0.001632896343390542,
1991-10-22,,,,-0.004797618132539212,
1991-10-23,,,,0.0036295984103257507,
1991-10-24,,,,-0.0008769109662410522,
1991-10-25,,,,-0.012476664372700615,
1991-10-28,,,,0.0060812283811491966,
1991-10-29,,,,0.0006472538859267074,
1991-10-30,,,,-0.004126147911172162,
1991-10-31,,,,-0.005389557018349365,
1991-11-01,,,,-0.0027950856865700834,
1991-11-04,,,,-0.0031612127345037053,
1991-11-05,,,,0.005956298421073899,
1991-11-06,,,,0.00266880325343821,
1991-11-07,,,,0.0032522276370420024,
1991-11-08,,,,0.015813846952398063,
1991-11-11,,,,-0.0017447951136907234,
1991-11-12,,,,0.009097528295306153,
1991-11-13,,,,-0.002252202318647381,
1991-11-14,,,,0.0034052060369218692,
1991-11-15,,,,-0.0008646281318596672,
1991-11-18,,,,-0.020272102451376943,
1991-11-19,,,,-0.012256332169890805,
1991-11-20,,,,-0.0018484699270616609,
1991-11-21,,,,-0.003228137938117131,
1991-11-22,,,,-0.01077578666424199,
1991-11-25,,,,-0.010464899243652183,
1991-11-26,,,,0.012097794446134564,
1991-11-27,,,,-0.007825587765114684,
1991-11-28,,,,-0.0020117962570619947,
1991-11-29,,,,-0.009873428840607677,
1991-12-02,,,,-0.016466647522264493,
1991-12-03,,,,0.010160628992014085,
1991-12-04,,,,0.007784048379384403,
1991-12-05,,,,-0.008963125992584343,
1991-12-06,,,,-0.0024245602276465675,
1991-12-09,,,,0.0025487072381785904,
1991-12-10,,,,-0.004729597315440046,
1991-12-11,,,,-0.007262271744197922,
1991-12-12,,,,0.008571361251896443,
1991-12-13,,,,0.010041659636959067,
1991-12-16,,,,0.0006781809672419528,
1991-12-17,,,,0.002523762145169498,
1991-12-18,,,,0.0004917325410239338,
1991-12-19,,,,-0.0077106139114148315,
1991-12-20,,,,-0.00783292286541785,
1991-12-23,,,,-0.002499532562961122,
1991-12-24,,,,0.017797233294393006,
1991-12-27,,,,0.017486022403601767,
1991-12-30,,,,0.008659639616608277,
1992-01-03,,,,0.02009493815001309,
1992-01-06,,,,0.004567048582681142,
1992-01-07,,,,-0.006623151524692157,
1992-01-08,,,,-0.00601626860386477,
1992-01-09,,,,0.014740246945221169,
1992-01-10,,,,0.004710803168313521,
1992-01-13,,,,-0.0023817000174008902,
1992-01-14,,,,0.008686139382181395,
1992-01-15,,,,0.021898698774204247,
1992-01-16,,,,-0.007075968305453897,
1992-01-17,,,,-0.007469798186365488,
1992-01-20,,,,0.001715560599047634,
1992-01-21,,,,0.0029097710767050557,
1992-01-22,,,,-0.0003989134998727592,
1992-01-23,,,,-0.001939657453978702,
1992-01-24,,,,0.0007421005827584827,
1992-01-27,,,,0.009597179938473284,
1992-01-28,,,,-0.0010178394026173188,
1992-01-29,,,,-0.010006892527041301,
1992-01-30,,,,-0.0016585314112108048,
1992-01-31,,,,0.0036565340738838764,
1992-02-03,,,,-0.00039925344176224036,
1992-02-04,,,,5.7036017842958706e-05,
1992-02-05,,,,0.0067091034235105635,
1992-02-06,,,,0.006833344481328237,
1992-02-07,,,,0.001406034893960874,
1992-02-10,,,,0.0032543664218135067,
1992-02-11,,,,0.007311715019855523,
1992-02-12,,,,-0.0022826475794155074,
1992-02-13,,,,0.000612919311742686,
1992-02-14,,,,-0.008278337274726254,
1992-02-17,,,,0.005098179351697448,
1992-02-18,,,,0.002622961704675291,
1992-02-19,,,,-0.005476974974701231,
1992-02-20,,,,0.008759967397989798,
1992-02-21,,,,0.0021642162885248265,
1992-02-24,,,,0.0067399577483853845,
1992-02-25,,,,-0.003143329165258557,
1992-02-26,,,,0.006276875766273973,
1992-02-27,,,,0.003451923539441965,
1992-02-28,,,,0.006759742629157419,
1992-03-02,,,,0.0002716136620066523,
1992-03-03,,,,0.0028204570455949503,
1992-03-04,,,,0.002001976224199391,
1992-03-05,,,,-0.005963693468049463,
1992-03-06,,,,-0.010275587286758347,
1992-03-09,,,,-0.002750730751515236,
1992-03-10,,,,0.0029704760952416766,
1992-03-11,,,,-0.007442766767249185,
1992-03-12,,,,-0.00872588622446323,
1992-03-13,,,,0.008227713113500885,
1992-03-16,,,,-0.004161009195494757,
1992-03-17,,,,0.01078281924497437,
1992-03-18,,,,0.0012642147829308747,
1992-03-19,,,,0.007006459587497918,
1992-03-20,,,,0.0020705798224475223,
1992-03-23,,,,-0.010341254192876497,
1992-03-24,,,,0.0032397274761425928,
1992-03-25,,,,0.0032838955022478646,
1992-03-26,,,,0.003000793409413277,
1992-03-27,,,,-0.0037660850407775924,
1992-03-30,,,,0.005725362720820738,
1992-03-31,,,,-0.0010880210262345148,
1992-04-01,,,,-0.005731613321769458,
1992-04-02,,,,0.006166990363232179,
1992-04-03,,,,-0.004853994681334539,
1992-04-06,,,,0.00762489407708384,
1992-04-07,,,,0.004006949514828991,
1992-04-08,,,,-0.012725875770783839,
1992-04-09,,,,0.0010940321788711592,
1992-04-10,,,,0.010279943967331543,
1992-04-13,,,,-0.004066699382553686,
1992-04-14,,,,0.0072003389621344525,
1992-04-15,,,,0.01089091835933724,
1992-04-16,,,,-0.0014951285636478698,
1992-04-21,,,,-0.005788133790222445,
1992-04-22,,,,0.007603351770634198,
1992-04-23,,,,0.002876333355915393,
1992-04-24,,,,-0.002876333355915256,
1992-04-27,,,,0.0004799746414517981,
1992-04-28,,,,-0.008620960833638464,
1992-04-29,,,,0.007874241271815638,
1992-04-30,,,,0.00314307827628631,
1992-05-04,,,,0.014573348432959932,
1992-05-05,,,,0.006687266439773013,
1992-05-06,,,,0.008709707511155018,
1992-05-07,,,,-0.0002581244625448099,
1992-05-08,,,,0.006330563194211946,
1992-05-11,,,,0.007462708862033653,
1992-05-12,,,,-0.006590854025122644,
1992-05-13,,,,0.00138306562943265,
1992-05-14,,,,-0.004360658442578555,
1992-05-15,,,,-0.012364051126526457,
1992-05-18,,,,0.009326009372142776,
1992-05-19,,,,-0.005740739127672113,
1992-05-20,,,,0.0027969274875418774,
1992-05-21,,,,-0.0039906110282304594,
1992-05-22,,,,0.0031109063051629766,
1992-05-25,,,,-0.00155424343581442,
1992-05-26,,,,-0.002179981775350316,
1992-05-27,,,,-0.005366438470366661,
1992-05-29,,,,0.003337869238753121,
1992-06-01,,,,0.0014048615568139102,
1992-06-02,,,,0.003684761908973001,
1992-06-03,,,,-0.007905217649318388,
1992-06-04,,,,0.0008872802716800456,
1992-06-05,,,,-0.0016184907214705322,
1992-06-09,,,,-0.00739486661093366,
1992-06-10,,,,-0.006177885542485603,
1992-06-11,,,,-0.010221527943474992,
1992-06-12,,,,0.0059220571448388975,
1992-06-15,,,,-0.007582305300334192,
1992-06-16,,,,0.008326761565068388,
1992-06-17,,,,-0.004368253903738795,
1992-06-18,,,,-0.005675128014090796,
1992-06-19,,,,0.003644384085645761,
1992-06-22,,,,-0.012055484238553661,
1992-06-23,,,,0.00010825726695747657,
1992-06-24,,,,-0.00477557031737344,
1992-06-25,,,,0.004071556234723187,
1992-06-26,,,,-0.005595890348225035,
1992-06-29,,,,0.006029173180549697,
1992-06-30,,,,0.004430802725144497,
1992-07-01,,,,-0.005135007499345358,
1992-07-02,,,,0.005027133858829574,
1992-07-03,,,,0.01556887566471447,
1992-07-06,,,,-0.011264553886742074,
1992-07-07,,,,-0.003226503164084957,
1992-07-08,,,,-0.010286485726907777,
1992-07-09,,,,0.004939876922034176,
1992-07-10,,,,0.005292758606053777,
1992-07-13,,,,-0.008112537732014768,
1992-07-14,,,,-0.003481494272432357,
1992-07-15,,,,0.005055071956721775,
1992-07-16,,,,-0.003095260965400563,
1992-07-17,,,,-0.018165840621984692,
1992-07-20,,,,-0.027512824397482934,
1992-07-21,,,,0.01575815534567389,
1992-07-22,,,,-0.015473555060889698,
1992-07-23,,,,0.003238772797692097,
1992-07-24,,,,-0.0034094815580194126,
1992-07-27,,,,0.002898785944252874,
1992-07-28,,,,0.008758849986952847,
1992-07-29,,,,0.019665783491986444,
1992-07-30,,,,-0.0036476086201309593,
1992-07-31,,,,-0.004439272652167378,
1992-08-03,,,,-0.0017812145938892851,
1992-08-04,,,,0.005832863720851568,
1992-08-05,,,,0.008219162089217179,
1992-08-06,,,,-0.00038466619749123694,
1992-08-07,,,,-0.005510870408137956,
1992-08-10,,,,-0.005319147986185964,
1992-08-11,,,,0.00016667990153622995,
1992-08-12,,,,-0.0037285850796622854,
1992-08-13,,,,-0.004918368230050321,
1992-08-14,,,,0.0037468662689288928,
1992-08-17,,,,0.004844484954253743,
1992-08-18,,,,-0.006464565436998359,
1992-08-19,,,,-0.007238493395433654,
1992-08-20,,,,-0.012580893286597323,
1992-08-21,,,,0.008348261776877022,
1992-08-24,,,,-0.023634144628977595,
1992-08-25,,,,-0.010010019778538569,
1992-08-26,,,,-0.002752777231976551,
1992-08-27,,,,0.020664756611562297,
1992-08-28,,,,0.0029257260310409034,
1992-08-31,,,,0.0033740486288734183,
1992-09-01,,,,-0.0024578746992007373,
1992-09-02,,,,0.005934341149403481,
1992-09-03,,,,0.009568923204438985,
1992-09-04,,,,-0.00011268028858076791,
1992-09-07,,,,0.007803123843048912,
1992-09-08,,,,-0.00011188527068026746,
1992-09-09,,,,-0.0050459852094976495,
1992-09-10,,,,0.007671066004369895,
1992-09-11,,,,0.01054218246285473,
1992-09-15,,,,0.0216212696346715,
1992-09-16,,,,0.012133060978445296,
1992-09-17,,,,0.00828996972450237,
1992-09-18,,,,0.004013935743615192,
1992-09-21,,,,-0.004437356643781866,
1992-09-22,,,,0.006227880309061506,
1992-09-23,,,,0.006712164071820627,
1992-09-24,,,,-0.0023546043071317226,
1992-09-25,,,,0.0009948553731130843,
1992-09-28,,,,-0.016675899708327686,
1992-09-29,,,,0.0005319998135669717,
1992-09-30,,,,-0.0015968492656906921,
1992-10-01,,,,0.004252611239693665,
1992-10-02,,,,-0.009379719124452918,
1992-10-05,,,,-0.043948042508533236,
1992-10-06,,,,0.018405060099665256,
1992-10-07,,,,0.020497062314614053,
1992-10-08,,,,0.006490620965960284,
1992-10-09,,,,0.004321491734979704,
1992-10-12,,,,0.0016489674024497668,
1992-10-13,,,,0.006357637308357517,
1992-10-14,,,,-0.002220552418018706,
1992-10-15,,,,-0.005999035155622541,
1992-10-16,,,,0.0029243673638875154,
1992-10-19,,,,0.011192742076819043,
1992-10-20,,,,0.009353933724339283,
1992-10-21,,,,-0.007884939774641941,
1992-10-22,,,,0.001990180179015188,
1992-10-23,,,,0.005062219430929593,
1992-10-26,,,,0.005140344323813559,
1992-10-27,,,,-0.0018142710083457047,
1992-10-28,,,,-0.009592412358276814,
1992-10-29,,,,-0.0020975361649462334,
1992-10-30,,,,0.0031969711592597008,
1992-11-02,,,,0.005479179900587953,
1992-11-03,,,,0.006070252974169215,
1992-11-04,,,,0.004489957256452079,
1992-11-05,,,,0.004879937769399435,
1992-11-06,,,,0.0031719822202502064,
1992-11-09,,,,0.0,
1992-11-10,,,,0.0023469896774657413,
1992-11-11,,,,-0.008289922176388478,
1992-11-12,,,,0.0021045490215252194,
1992-11-13,,,,-0.010774638245869324,
1992-11-16,,,,-0.008275491114067529,
1992-11-17,,,,-0.012569533214041622,
1992-11-18,,,,-0.0035521873287746126,
1992-11-19,,,,0.0066698544560169016,
1992-11-20,,,,0.0007383705767782842,
1992-11-23,,,,-0.0027452626304107024,
1992-11-24,,,,-0.0060448906883474075,
1992-11-25,,,,0.0034511171625866005,
1992-11-26,,,,0.0023822770557919526,
1992-11-27,,,,0.012297188367546813,
1992-11-30,,,,0.008632835298709075,
1992-12-01,,,,-0.001036162174662019,
1992-12-02,,,,-0.002750995371970601,
1992-12-03,,,,0.0024399499045198673,
1992-12-07,,,,0.01334006781568153,
1992-12-08,,,,0.0039318616119033735,
1992-12-09,,,,0.009384025066351259,
1992-12-10,,,,0.0040308414514053335,
1992-12-11,,,,0.0024609029842451824,
1992-12-14,,,,0.01082605455524131,
1992-12-15,,,,-0.005074169269480414,
1992-12-16,,,,0.009332432502363956,
1992-12-17,,,,0.002368814603566802,
1992-12-18,,,,0.008491497772965324,
1992-12-21,,,,0.0008305206975915559,
1992-12-22,,,,0.004288320461315349,
1992-12-23,,,,0.002379807558461622,
1992-12-28,,,,0.015260951040634376,
1992-12-29,,,,-0.0017693706050646888,
1992-12-30,,,,0.008388238139678972,
1993-01-04,,,,0.005065436208197627,
1993-01-05,,,,0.004804960970511518,
1993-01-06,,,,-0.0015990514280319246,
1993-01-07,,,,-0.02011147696447096,
1993-01-08,,,,-0.003512090923512176,
1993-01-11,,,,-0.012317051722490804,
1993-01-12,,,,0.014387319898795532,
1993-01-13,,,,-0.002070268176304705,
1993-01-14,,,,0.014069980781669662,
1993-01-15,,,,-0.0015694716035522531,
1993-01-18,,,,-0.007836384693262251,
1993-01-19,,,,-0.009979687652776471,
1993-01-20,,,,-0.000581568966360309,
1993-01-21,,,,0.011903445069670584,
1993-01-22,,,,0.0073029843504848445,
1993-01-25,,,,-0.008261573425811181,
1993-01-26,,,,-0.0005275456526907745,
1993-01-27,,,,-0.0097387475222617,
1993-01-28,,,,0.004109561515873455,
1993-01-29,,,,0.008886385125785323,
1993-02-01,,,,0.014055909826833923,
1993-02-02,,,,-0.0009435298365078259,
1993-02-03,,,,0.0008964435589542603,
1993-02-04,,,,0.0015078464177368516,
1993-02-05,,,,0.004603779677780175,
1993-02-08,,,,0.0016857985983928631,
1993-02-09,,,,-0.0007020993217253607,
1993-02-10,,,,-0.0070010399168549614,
1993-02-11,,,,0.0033421329846362734,
1993-02-12,,,,0.0038929948152278833,
1993-02-15,,,,0.004017803889440679,
1993-02-16,,,,-0.006736621027241484,
1993-02-17,,,,-0.008248344459910927,
1993-02-18,,,,0.008952189862937386,
1993-02-19,,,,-0.006871839939955928,
1993-02-22,,,,-0.010206349784470253,
1993-02-23,,,,-0.021900516916966904,
1993-02-24,,,,0.007289016533340588,
1993-02-25,,,,-0.0019869895621347916,
1993-02-26,,,,0.01831466769226541,
1993-03-01,,,,0.01000036682921559,
1993-03-02,,,,0.004798631380203911,
1993-03-03,,,,0.0052894307128447775,
1993-03-04,,,,-0.0011678151508225459,
1993-03-05,,,,-0.0022928356278043723,
1993-03-08,,,,-0.0011250336130420216,
1993-03-09,,,,0.008918045637645582,
1993-03-10,,,,0.002738728574446008,
1993-03-11,,,,0.0033320798211454623,
1993-03-12,,,,-0.01733660367462907,
1993-03-15,,,,0.006232908610367789,
1993-03-16,,,,0.004335390666830769,
1993-03-17,,,,-0.005270188584868244,
1993-03-18,,,,0.00726839956214842,
1993-03-19,,,,0.013143823192958494,
1993-03-22,,,,-0.009668138038374885,
1993-03-23,,,,0.0021719322814222957,
1993-03-24,,,,-0.00904228161783575,
1993-03-25,,,,-0.004341462236366554,
1993-03-26,,,,0.010471299867295437,
1993-03-29,,,,0.007517987878113032,
1993-03-30,,,,0.00595567076004301,
1993-03-31,,,,0.00045666270667670244,
1993-04-01,,,,-0.0008679044578706534,
1993-04-02,,,,0.0008679044578707523,
1993-04-05,,,,-0.002926318468765374,
1993-04-06,,,,0.0055252990751434704,
1993-04-07,,,,-0.005067507433424606,
1993-04-08,,,,0.0015549927775857664,
1993-04-13,,,,-0.002974762430182463,
1993-04-14,,,,-0.0074066342762919265,
1993-04-15,,,,-0.0022188558960788123,
1993-04-16,,,,0.0009251122776177371,
1993-04-19,,,,0.0018476610090009578,
1993-04-20,,,,0.0017982560247493395,
1993-04-21,,,,0.0033571962743057676,
1993-04-22,,,,-0.0003673824724321752,
1993-04-23,,,,-0.006728180983020119,
1993-04-26,,,,-0.011018988418844996,
1993-04-27,,,,-0.006707837141998399,
1993-04-28,,,,0.006380550690202859,
1993-04-29,,,,-0.007228111193997464,
1993-04-30,,,,0.0031980693496055264,
1993-05-03,,,,0.010788241307695196,
1993-05-04,,,,0.003338878584297505,
1993-05-05,,,,0.0030970284987394295,
1993-05-06,,,,-0.0006001933986339509,
1993-05-07,,,,-0.0012938101100092036,
1993-05-10,,,,0.007600745649514222,
1993-05-11,,,,0.006176106461634992,
1993-05-12,,,,-0.0003193957433926651,
1993-05-13,,,,-0.004206082861547936,
1993-05-14,,,,0.0011447150021240144,
1993-05-17,,,,0.009110850396622542,
1993-05-18,,,,0.009792254365345735,
1993-05-19,,,,4.494831875945721e-05,
1993-05-21,,,,0.0029144735348058354,
1993-05-24,,,,0.0017445719734536548,
1993-05-25,,,,0.002856445106590465,
1993-05-26,,,,0.0016921448149482346,
1993-05-27,,,,0.00907949595563638,
1993-05-28,,,,0.0011456128368729683,
1993-06-01,,,,-0.007869900643487268,
1993-06-02,,,,0.0027925148497193034,
1993-06-03,,,,0.004284342802954221,
1993-06-04,,,,0.007027127465801148,
1993-06-07,,,,0.010448961374720907,
1993-06-08,,,,-0.006256223494495111,
1993-06-09,,,,0.007338404456624888,
1993-06-10,,,,-0.0007357344798617134,
1993-06-11,,,,-0.0006062808084152478,
1993-06-14,,,,-0.006127166439359451,
1993-06-15,,,,-0.008843782253395206,
1993-06-16,,,,0.008756623378834554,
1993-06-17,,,,0.012605523974643313,
1993-06-18,,,,-0.0021977977642622312,
1993-06-21,,,,0.00490593684550429,
1993-06-22,,,,0.002401209357796363,
1993-06-23,,,,-0.005195528082871439,
1993-06-24,,,,0.005666551034034955,
1993-06-25,,,,0.0051661423480972996,
1993-06-28,,,,0.009114287831031768,
1993-06-29,,,,0.0007171126098364769,
1993-06-30,,,,0.0022324934996888275,
1993-07-01,,,,-0.0002945488602801416,
1993-07-02,,,,-0.003034883082132858,
1993-07-05,,,,-0.002028418874413897,
1993-07-06,,,,0.011147449540169226,
1993-07-07,,,,-0.007347571630394522,
1993-07-08,,,,0.010438336138579373,
1993-07-09,,,,0.0019997711012134166,
1993-07-12,,,,0.002577086537524352,
1993-07-13,,,,0.004184060396946377,
1993-07-14,,,,-0.0033541503609127127,
1993-07-15,,,,-0.00490637353779277,
1993-07-16,,,,-0.0011261372527838131,
1993-07-19,,,,-0.006027099543292577,
1993-07-20,,,,-0.024607561590326215,
