Date,UKX Index,SPX Index,NKY Index,SMI Index,SX5E Index
1991-05-03,,,,1664.199951171875,
1991-05-06,,,,1657.300048828125,
1991-05-07,,,,1665.800048828125,
1991-05-08,,,,1645.800048828125,
1991-05-10,,,,1661.9000244140625,
1991-05-13,,,,1654.300048828125,
1991-05-14,,,,1653.300048828125,
1991-05-15,,,,1647.800048828125,
1991-05-16,,,,1654.800048828125,
1991-05-17,,,,1659.5,
1991-05-21,,,,1675.9000244140625,
1991-05-22,,,,1689.4000244140625,
1991-05-23,,,,1692.4000244140625,
1991-05-24,,,,1691.9000244140625,
1991-05-27,,,,1710.0,
1991-05-28,,,,1723.5,
1991-05-29,,,,1717.0999755859375,
1991-05-30,,,,1714.699951171875,
1991-05-31,,,,1740.800048828125,
1991-06-03,,,,1733.0,
1991-06-04,,,,1723.199951171875,
1991-06-05,,,,1730.199951171875,
1991-06-06,,,,1723.5999755859375,
1991-06-07,,,,1723.5999755859375,
1991-06-10,,,,1712.5999755859375,
1991-06-11,,,,1717.5999755859375,
1991-06-12,,,,1699.0,
1991-06-13,,,,1688.5999755859375,
1991-06-14,,,,1710.9000244140625,
1991-06-17,,,,1722.0,
1991-06-18,,,,1723.5,
1991-06-19,,,,1708.0999755859375,
1991-06-20,,,,1706.199951171875,
1991-06-21,,,,1713.300048828125,
1991-06-24,,,,1693.4000244140625,
1991-06-25,,,,1694.5,
1991-06-26,,,,1686.5,
1991-06-27,,,,1677.0,
1991-06-28,,,,1664.300048828125,
1991-07-01,,,,1678.0999755859375,
1991-07-02,,,,1688.5,
1991-07-03,,,,1678.5999755859375,
1991-07-04,,,,1684.0999755859375,
1991-07-05,,,,1686.5999755859375,
1991-07-08,,,,1671.5999755859375,
1991-07-09,,,,1682.9000244140625,
1991-07-10,,,,1703.5999755859375,
1991-07-11,,,,1697.5,
1991-07-12,,,,1716.300048828125,
1991-07-15,,,,1723.800048828125,
1991-07-16,,,,1730.5,
1991-07-17,,,,1727.4000244140625,
1991-07-18,,,,1733.300048828125,
1991-07-19,,,,1734.0,
1991-07-22,,,,1728.300048828125,
1991-07-23,,,,1737.0999755859375,
1991-07-24,,,,1723.0999755859375,
1991-07-25,,,,1723.5999755859375,
1991-07-26,,,,1719.0,
1991-07-29,,,,1721.199951171875,
1991-07-30,,,,1725.300048828125,
1991-07-31,,,,1727.199951171875,
1991-08-02,,,,1731.5999755859375,
1991-08-05,,,,1724.0999755859375,
1991-08-06,,,,1716.9000244140625,
1991-08-07,,,,1723.4000244140625,
1991-08-08,,,,1723.0,
1991-08-09,,,,1728.4000244140625,
1991-08-12,,,,1722.0999755859375,
1991-08-13,,,,1724.5,
1991-08-14,,,,1733.5999755859375,
1991-08-15,,,,1739.0,
1991-08-16,,,,1726.199951171875,
1991-08-19,,,,1587.4000244140625,
1991-08-20,,,,1630.5999755859375,
1991-08-21,,,,1685.5,
1991-08-22,,,,1701.300048828125,
1991-08-23,,,,1718.0,
1991-08-26,,,,1726.199951171875,
1991-08-27,,,,1716.5999755859375,
1991-08-28,,,,1725.800048828125,
1991-08-29,,,,1737.4000244140625,
1991-08-30,,,,1736.5999755859375,
1991-09-02,,,,1732.4000244140625,
1991-09-03,,,,1731.199951171875,
1991-09-04,,,,1726.9000244140625,
1991-09-05,,,,1727.800048828125,
1991-09-06,,,,1720.199951171875,
1991-09-09,,,,1715.4000244140625,
1991-09-10,,,,1708.699951171875,
1991-09-11,,,,1713.0,
1991-09-12,,,,1713.5,
1991-09-13,,,,1718.0,
1991-09-16,,,,1701.699951171875,
1991-09-17,,,,1701.699951171875,
1991-09-18,,,,1684.9000244140625,
1991-09-19,,,,1687.199951171875,
1991-09-20,,,,1690.5999755859375,
1991-09-23,,,,1684.300048828125,
1991-09-24,,,,1679.9000244140625,
1991-09-25,,,,1672.9000244140625,
1991-09-26,,,,1663.0999755859375,
1991-09-27,,,,1669.300048828125,
1991-09-30,,,,1664.699951171875,
1991-10-01,,,,1672.300048828125,
1991-10-02,,,,1687.699951171875,
1991-10-03,,,,1686.800048828125,
1991-10-04,,,,1686.5999755859375,
1991-10-07,,,,1675.800048828125,
1991-10-08,,,,1677.4000244140625,
1991-10-09,,,,1673.199951171875,
1991-10-10,,,,1665.0,
1991-10-11,,,,1671.300048828125,
1991-10-14,,,,1672.4000244140625,
1991-10-15,,,,1676.199951171875,
1991-10-16,,,,1692.5999755859375,
1991-10-17,,,,1696.5,
1991-10-18,,,,1716.0999755859375,
1991-10-21,,,,1713.300048828125,
1991-10-22,,,,1705.0999755859375,
1991-10-23,,,,1711.300048828125,
1991-10-24,,,,1709.800048828125,
1991-10-25,,,,1688.5999755859375,
1991-10-28,,,,1698.9000244140625,
1991-10-29,,,,1700.0,
1991-10-30,,,,1693.0,
1991-10-31,,,,1683.9000244140625,
1991-11-01,,,,1679.199951171875,
1991-11-04,,,,1673.9000244140625,
1991-11-05,,,,1683.9000244140625,
1991-11-06,,,,1688.4000244140625,
1991-11-07,,,,1693.9000244140625,
1991-11-08,,,,1720.9000244140625,
1991-11-11,,,,1717.9000244140625,
1991-11-12,,,,1733.5999755859375,
1991-11-13,,,,1729.699951171875,
1991-11-14,,,,1735.5999755859375,
1991-11-15,,,,1734.0999755859375,
1991-11-18,,,,1699.300048828125,
1991-11-19,,,,1678.5999755859375,
1991-11-20,,,,1675.5,
1991-11-21,,,,1670.0999755859375,
1991-11-22,,,,1652.199951171875,
1991-11-25,,,,1635.0,
1991-11-26,,,,1654.9000244140625,
1991-11-27,,,,1642.0,
1991-11-28,,,,1638.699951171875,
1991-11-29,,,,1622.5999755859375,
1991-12-02,,,,1596.0999755859375,
1991-12-03,,,,1612.4000244140625,
1991-12-04,,,,1625.0,
1991-12-05,,,,1610.5,
1991-12-06,,,,1606.5999755859375,
1991-12-09,,,,1610.699951171875,
1991-12-10,,,,1603.0999755859375,
1991-12-11,,,,1591.5,
1991-12-12,,,,1605.199951171875,
1991-12-13,,,,1621.4000244140625,
1991-12-16,,,,1622.5,
1991-12-17,,,,1626.5999755859375,
1991-12-18,,,,1627.4000244140625,
1991-12-19,,,,1614.9000244140625,
1991-12-20,,,,1602.300048828125,
1991-12-23,,,,1598.300048828125,
1991-12-24,,,,1627.0,
1991-12-27,,,,1655.699951171875,
1991-12-30,,,,1670.0999755859375,
1992-01-03,,,,1704.0,
1992-01-06,,,,1711.800048828125,
1992-01-07,,,,1700.5,
1992-01-08,,,,1690.300048828125,
1992-01-09,,,,1715.4000244140625,
1992-01-10,,,,1723.5,
1992-01-13,,,,1719.4000244140625,
1992-01-14,,,,1734.4000244140625,
1992-01-15,,,,1772.800048828125,
1992-01-16,,,,1760.300048828125,
1992-01-17,,,,1747.199951171875,
1992-01-20,,,,1750.199951171875,
1992-01-21,,,,1755.300048828125,
1992-01-22,,,,1754.5999755859375,
1992-01-23,,,,1751.199951171875,
1992-01-24,,,,1752.5,
1992-01-27,,,,1769.4000244140625,
1992-01-28,,,,1767.5999755859375,
1992-01-29,,,,1750.0,
1992-01-30,,,,1747.0999755859375,
1992-01-31,,,,1753.5,
1992-02-03,,,,1752.800048828125,
1992-02-04,,,,1752.9000244140625,
1992-02-05,,,,1764.699951171875,
1992-02-06,,,,1776.800048828125,
1992-02-07,,,,1779.300048828125,
1992-02-10,,,,1785.0999755859375,
1992-02-11,,,,1798.199951171875,
1992-02-12,,,,1794.0999755859375,
1992-02-13,,,,1795.199951171875,
1992-02-14,,,,1780.4000244140625,
1992-02-17,,,,1789.5,
1992-02-18,,,,1794.199951171875,
1992-02-19,,,,1784.4000244140625,
1992-02-20,,,,1800.0999755859375,
1992-02-21,,,,1804.0,
1992-02-24,,,,1816.199951171875,
1992-02-25,,,,1810.5,
1992-02-26,,,,1821.9000244140625,
1992-02-27,,,,1828.199951171875,
1992-02-28,,,,1840.5999755859375,
1992-03-02,,,,1841.0999755859375,
1992-03-03,,,,1846.300048828125,
1992-03-04,,,,1850.0,
1992-03-05,,,,1839.0,
1992-03-06,,,,1820.199951171875,
1992-03-09,,,,1815.199951171875,
1992-03-10,,,,1820.5999755859375,
1992-03-11,,,,1807.0999755859375,
1992-03-12,,,,1791.4000244140625,
1992-03-13,,,,1806.199951171875,
1992-03-16,,,,1798.699951171875,
1992-03-17,,,,1818.199951171875,
1992-03-18,,,,1820.5,
1992-03-19,,,,1833.300048828125,
1992-03-20,,,,1837.0999755859375,
1992-03-23,,,,1818.199951171875,
1992-03-24,,,,1824.0999755859375,
1992-03-25,,,,1830.0999755859375,
1992-03-26,,,,1835.5999755859375,
1992-03-27,,,,1828.699951171875,
1992-03-30,,,,1839.199951171875,
1992-03-31,,,,1837.199951171875,
1992-04-01,,,,1826.699951171875,
1992-04-02,,,,1838.0,
1992-04-03,,,,1829.0999755859375,
1992-04-06,,,,1843.0999755859375,
1992-04-07,,,,1850.5,
1992-04-08,,,,1827.0999755859375,
1992-04-09,,,,1829.0999755859375,
1992-04-10,,,,1848.0,
1992-04-13,,,,1840.5,
1992-04-14,,,,1853.800048828125,
1992-04-15,,,,1874.0999755859375,
1992-04-16,,,,1871.300048828125,
1992-04-21,,,,1860.5,
1992-04-22,,,,1874.699951171875,
1992-04-23,,,,1880.0999755859375,
1992-04-24,,,,1874.699951171875,
1992-04-27,,,,1875.5999755859375,
1992-04-28,,,,1859.5,
1992-04-29,,,,1874.199951171875,
1992-04-30,,,,1880.0999755859375,
1992-05-04,,,,1907.699951171875,
1992-05-05,,,,1920.5,
1992-05-06,,,,1937.300048828125,
1992-05-07,,,,1936.800048828125,
1992-05-08,,,,1949.0999755859375,
1992-05-11,,,,1963.699951171875,
1992-05-12,,,,1950.800048828125,
1992-05-13,,,,1953.5,
1992-05-14,,,,1945.0,
1992-05-15,,,,1921.0999755859375,
1992-05-18,,,,1939.0999755859375,
1992-05-19,,,,1928.0,
1992-05-20,,,,1933.4000244140625,
1992-05-21,,,,1925.699951171875,
1992-05-22,,,,1931.699951171875,
1992-05-25,,,,1928.699951171875,
1992-05-26,,,,1924.5,
1992-05-27,,,,1914.199951171875,
1992-05-29,,,,1920.5999755859375,
1992-06-01,,,,1923.300048828125,
1992-06-02,,,,1930.4000244140625,
1992-06-03,,,,1915.199951171875,
1992-06-04,,,,1916.9000244140625,
1992-06-05,,,,1913.800048828125,
1992-06-09,,,,1899.699951171875,
1992-06-10,,,,1888.0,
1992-06-11,,,,1868.800048828125,
1992-06-12,,,,1879.9000244140625,
1992-06-15,,,,1865.699951171875,
1992-06-16,,,,1881.300048828125,
1992-06-17,,,,1873.0999755859375,
1992-06-18,,,,1862.5,
1992-06-19,,,,1869.300048828125,
1992-06-22,,,,1846.9000244140625,
1992-06-23,,,,1847.0999755859375,
1992-06-24,,,,1838.300048828125,
1992-06-25,,,,1845.800048828125,
1992-06-26,,,,1835.5,
1992-06-29,,,,1846.5999755859375,
1992-06-30,,,,1854.800048828125,
1992-07-01,,,,1845.300048828125,
1992-07-02,,,,1854.5999755859375,
1992-07-03,,,,1883.699951171875,
1992-07-06,,,,1862.5999755859375,
1992-07-07,,,,1856.5999755859375,
1992-07-08,,,,1837.5999755859375,
1992-07-09,,,,1846.699951171875,
1992-07-10,,,,1856.5,
1992-07-13,,,,1841.5,
1992-07-14,,,,1835.0999755859375,
1992-07-15,,,,1844.4000244140625,
1992-07-16,,,,1838.699951171875,
1992-07-17,,,,1805.5999755859375,
1992-07-20,,,,1756.5999755859375,
1992-07-21,,,,1784.5,
1992-07-22,,,,1757.0999755859375,
1992-07-23,,,,1762.800048828125,
1992-07-24,,,,1756.800048828125,
1992-07-27,,,,1761.9000244140625,
1992-07-28,,,,1777.4000244140625,
1992-07-29,,,,1812.699951171875,
1992-07-30,,,,1806.0999755859375,
1992-07-31,,,,1798.0999755859375,
1992-08-03,,,,1794.9000244140625,
1992-08-04,,,,1805.4000244140625,
1992-08-05,,,,1820.300048828125,
1992-08-06,,,,1819.5999755859375,
1992-08-07,,,,1809.5999755859375,
1992-08-10,,,,1800.0,
1992-08-11,,,,1800.300048828125,
1992-08-12,,,,1793.5999755859375,
1992-08-13,,,,1784.800048828125,
1992-08-14,,,,1791.5,
1992-08-17,,,,1800.199951171875,
1992-08-18,,,,1788.5999755859375,
1992-08-19,,,,1775.699951171875,
1992-08-20,,,,1753.5,
1992-08-21,,,,1768.199951171875,
1992-08-24,,,,1726.9000244140625,
1992-08-25,,,,1709.699951171875,
1992-08-26,,,,1705.0,
1992-08-27,,,,1740.5999755859375,
1992-08-28,,,,1745.699951171875,
1992-08-31,,,,1751.5999755859375,
1992-09-01,,,,1747.300048828125,
1992-09-02,,,,1757.699951171875,
1992-09-03,,,,1774.5999755859375,
1992-09-04,,,,1774.4000244140625,
1992-09-07,,,,1788.300048828125,
1992-09-08,,,,1788.0999755859375,
1992-09-09,,,,1779.0999755859375,
1992-09-10,,,,1792.800048828125,
1992-09-11,,,,1811.800048828125,
1992-09-15,,,,1851.4000244140625,
1992-09-16,,,,1874.0,
1992-09-17,,,,1889.5999755859375,
1992-09-18,,,,1897.199951171875,
1992-09-21,,,,1888.800048828125,
1992-09-22,,,,1900.5999755859375,
1992-09-23,,,,1913.4000244140625,
1992-09-24,,,,1908.9000244140625,
1992-09-25,,,,1910.800048828125,
1992-09-28,,,,1879.199951171875,
1992-09-29,,,,1880.199951171875,
1992-09-30,,,,1877.199951171875,
1992-10-01,,,,1885.199951171875,
1992-10-02,,,,1867.5999755859375,
1992-10-05,,,,1787.300048828125,
1992-10-06,,,,1820.5,
1992-10-07,,,,1858.199951171875,
1992-10-08,,,,1870.300048828125,
1992-10-09,,,,1878.4000244140625,
1992-10-12,,,,1881.5,
1992-10-13,,,,1893.5,
1992-10-14,,,,1889.300048828125,
1992-10-15,,,,1878.0,
1992-10-16,,,,1883.5,
1992-10-19,,,,1904.699951171875,
1992-10-20,,,,1922.5999755859375,
1992-10-21,,,,1907.5,
1992-10-22,,,,1911.300048828125,
1992-10-23,,,,1921.0,
1992-10-26,,,,1930.9000244140625,
1992-10-27,,,,1927.4000244140625,
1992-10-28,,,,1909.0,
1992-10-29,,,,1905.0,
1992-10-30,,,,1911.0999755859375,
1992-11-02,,,,1921.5999755859375,
1992-11-03,,,,1933.300048828125,
1992-11-04,,,,1942.0,
1992-11-05,,,,1951.5,
1992-11-06,,,,1957.699951171875,
1992-11-09,,,,1957.699951171875,
1992-11-10,,,,1962.300048828125,
1992-11-11,,,,1946.0999755859375,
1992-11-12,,,,1950.199951171875,
1992-11-13,,,,1929.300048828125,
1992-11-16,,,,1913.4000244140625,
1992-11-17,,,,1889.5,
1992-11-18,,,,1882.800048828125,
1992-11-19,,,,1895.4000244140625,
1992-11-20,,,,1896.800048828125,
1992-11-23,,,,1891.5999755859375,
1992-11-24,,,,1880.199951171875,
1992-11-25,,,,1886.699951171875,
1992-11-26,,,,1891.199951171875,
1992-11-27,,,,1914.5999755859375,
1992-11-30,,,,1931.199951171875,
1992-12-01,,,,1929.199951171875,
1992-12-02,,,,1923.9000244140625,
1992-12-03,,,,1928.5999755859375,
1992-12-07,,,,1954.5,
1992-12-08,,,,1962.199951171875,
1992-12-09,,,,1980.699951171875,
1992-12-10,,,,1988.699951171875,
1992-12-11,,,,1993.5999755859375,
1992-12-14,,,,2015.300048828125,
1992-12-15,,,,2005.0999755859375,
1992-12-16,,,,2023.9000244140625,
1992-12-17,,,,2028.699951171875,
1992-12-18,,,,2046.0,
1992-12-21,,,,2047.699951171875,
1992-12-22,,,,2056.5,
1992-12-23,,,,2061.39990234375,
1992-12-28,,,,2093.10009765625,
1992-12-29,,,,2089.39990234375,
1992-12-30,,,,2107.0,
1993-01-04,,,,2117.699951171875,
1993-01-05,,,,2127.89990234375,
1993-01-06,,,,2124.5,
1993-01-07,,,,2082.199951171875,
1993-01-08,,,,2074.89990234375,
1993-01-11,,,,2049.5,
1993-01-12,,,,2079.199951171875,
1993-01-13,,,,2074.89990234375,
1993-01-14,,,,2104.300048828125,
1993-01-15,,,,2101.0,
1993-01-18,,,,2084.60009765625,
1993-01-19,,,,2063.89990234375,
1993-01-20,,,,2062.699951171875,
1993-01-21,,,,2087.39990234375,
1993-01-22,,,,2102.699951171875,
1993-01-25,,,,2085.39990234375,
1993-01-26,,,,2084.300048828125,
1993-01-27,,,,2064.10009765625,
1993-01-28,,,,2072.60009765625,
1993-01-29,,,,2091.10009765625,
1993-02-01,,,,2120.699951171875,
1993-02-02,,,,2118.699951171875,
1993-02-03,,,,2120.60009765625,
1993-02-04,,,,2123.800048828125,
1993-02-05,,,,2133.60009765625,
1993-02-08,,,,2137.199951171875,
1993-02-09,,,,2135.699951171875,
1993-02-10,,,,2120.800048828125,
1993-02-11,,,,2127.89990234375,
1993-02-12,,,,2136.199951171875,
1993-02-15,,,,2144.800048828125,
1993-02-16,,,,2130.39990234375,
1993-02-17,,,,2112.89990234375,
1993-02-18,,,,2131.89990234375,
1993-02-19,,,,2117.300048828125,
1993-02-22,,,,2095.800048828125,
1993-02-23,,,,2050.39990234375,
1993-02-24,,,,2065.39990234375,
1993-02-25,,,,2061.300048828125,
1993-02-26,,,,2099.39990234375,
1993-03-01,,,,2120.5,
1993-03-02,,,,2130.699951171875,
1993-03-03,,,,2142.0,
1993-03-04,,,,2139.5,
1993-03-05,,,,2134.60009765625,
1993-03-08,,,,2132.199951171875,
1993-03-09,,,,2151.300048828125,
1993-03-10,,,,2157.199951171875,
1993-03-11,,,,2164.39990234375,
1993-03-12,,,,2127.199951171875,
1993-03-15,,,,2140.5,
1993-03-16,,,,2149.800048828125,
1993-03-17,,,,2138.5,
1993-03-18,,,,2154.10009765625,
1993-03-19,,,,2182.60009765625,
1993-03-22,,,,2161.60009765625,
1993-03-23,,,,2166.300048828125,
1993-03-24,,,,2146.800048828125,
1993-03-25,,,,2137.5,
1993-03-26,,,,2160.0,
1993-03-29,,,,2176.300048828125,
1993-03-30,,,,2189.300048828125,
1993-03-31,,,,2190.300048828125,
1993-04-01,,,,2188.39990234375,
1993-04-02,,,,2190.300048828125,
1993-04-05,,,,2183.89990234375,
1993-04-06,,,,2196.0,
1993-04-07,,,,2184.89990234375,
1993-04-08,,,,2188.300048828125,
1993-04-13,,,,2181.800048828125,
1993-04-14,,,,2165.699951171875,
1993-04-15,,,,2160.89990234375,
1993-04-16,,,,2162.89990234375,
1993-04-19,,,,2166.89990234375,
1993-04-20,,,,2170.800048828125,
1993-04-21,,,,2178.10009765625,
1993-04-22,,,,2177.300048828125,
1993-04-23,,,,2162.699951171875,
1993-04-26,,,,2139.0,
1993-04-27,,,,2124.699951171875,
1993-04-28,,,,2138.300048828125,
1993-04-29,,,,2122.89990234375,
1993-04-30,,,,2129.699951171875,
1993-05-03,,,,2152.800048828125,
1993-05-04,,,,2160.0,
1993-05-05,,,,2166.699951171875,
1993-05-06,,,,2165.39990234375,
1993-05-07,,,,2162.60009765625,
1993-05-10,,,,2179.10009765625,
1993-05-11,,,,2192.60009765625,
1993-05-12,,,,2191.89990234375,
1993-05-13,,,,2182.699951171875,
1993-05-14,,,,2185.199951171875,
1993-05-17,,,,2205.199951171875,
1993-05-18,,,,2226.89990234375,
1993-05-19,,,,2227.0,
1993-05-21,,,,2233.5,
1993-05-24,,,,2237.39990234375,
1993-05-25,,,,2243.800048828125,
1993-05-26,,,,2247.60009765625,
1993-05-27,,,,2268.10009765625,
1993-05-28,,,,2270.699951171875,
1993-06-01,,,,2252.89990234375,
1993-06-02,,,,2259.199951171875,
1993-06-03,,,,2268.89990234375,
1993-06-04,,,,2284.89990234375,
1993-06-07,,,,2308.89990234375,
1993-06-08,,,,2294.5,
1993-06-09,,,,2311.39990234375,
1993-06-10,,,,2309.699951171875,
1993-06-11,,,,2308.300048828125,
1993-06-14,,,,2294.199951171875,
1993-06-15,,,,2274.0,
1993-06-16,,,,2294.0,
1993-06-17,,,,2323.10009765625,
1993-06-18,,,,2318.0,
1993-06-21,,,,2329.39990234375,
1993-06-22,,,,2335.0,
1993-06-23,,,,2322.89990234375,
1993-06-24,,,,2336.10009765625,
1993-06-25,,,,2348.199951171875,
1993-06-28,,,,2369.699951171875,
1993-06-29,,,,2371.39990234375,
1993-06-30,,,,2376.699951171875,
1993-07-01,,,,2376.0,
1993-07-02,,,,2368.800048828125,
1993-07-05,,,,2364.0,
1993-07-06,,,,2390.5,
1993-07-07,,,,2373.0,
1993-07-08,,,,2397.89990234375,
1993-07-09,,,,2402.699951171875,
1993-07-12,,,,2408.89990234375,
1993-07-13,,,,2419.0,
1993-07-14,,,,2410.89990234375,
1993-07-15,,,,2399.10009765625,
1993-07-16,,,,2396.39990234375,
1993-07-19,,,,2382.0,
1993-07-20,,,,2324.10009765625,
1993-07-21,,,,2315.10009765625,
1993-07-22,,,,2340.5,
1993-07-23,,,,2350.5,
1993-07-26,,,,2388.800048828125,
1993-07-27,,,,2398.5,
1993-07-28,,,,2408.89990234375,
1993-07-29,,,,2400.60009765625,
1993-07-30,,,,2400.89990234375,
1993-08-02,,,,2400.300048828125,
1993-08-03,,,,2430.5,
1993-08-04,,,,2430.699951171875,
1993-08-05,,,,2424.300048828125,
1993-08-06,,,,2423.5,
1993-08-09,,,,2420.5,
1993-08-10,,,,2384.5,
1993-08-11,,,,2410.699951171875,
1993-08-12,,,,2450.5,
1993-08-13,,,,2461.0,
1993-08-16,,,,2478.89990234375,
1993-08-17,,,,2464.800048828125,
1993-08-18,,,,2487.199951171875,
1993-08-19,,,,2481.199951171875,
1993-08-20,,,,2474.0,
1993-08-23,,,,2467.300048828125,
1993-08-24,,,,2472.39990234375,
1993-08-25,,,,2502.39990234375,
1993-08-26,,,,2475.199951171875,
1993-08-27,,,,2478.5,
1993-08-30,,,,2481.0,
1993-08-31,,,,2490.199951171875,
1993-09-01,,,,2470.39990234375,
1993-09-02,,,,2463.800048828125,
1993-09-03,,,,2438.800048828125,
1993-09-06,,,,2392.5,
1993-09-07,,,,2403.39990234375,
1993-09-08,,,,2397.89990234375,
1993-09-09,,,,2382.10009765625,
1993-09-10,,,,2363.60009765625,
1993-09-13,,,,2365.60009765625,
1993-09-14,,,,2388.300048828125,
1993-09-15,,,,2361.800048828125,
1993-09-16,,,,2374.39990234375,
1993-09-17,,,,2385.199951171875,
1993-09-20,,,,2418.39990234375,
1993-09-21,,,,2431.800048828125,
1993-09-22,,,,2414.60009765625,
1993-09-23,,,,2425.800048828125,
1993-09-24,,,,2445.89990234375,
1993-09-27,,,,2482.39990234375,
1993-09-28,,,,2478.300048828125,
1993-09-29,,,,2485.39990234375,
1993-09-30,,,,2473.10009765625,
1993-10-01,,,,2481.60009765625,
1993-10-04,,,,2490.300048828125,
1993-10-05,,,,2521.300048828125,
1993-10-06,,,,2534.800048828125,
1993-10-07,,,,2528.0,
1993-10-08,,,,2533.60009765625,
1993-10-11,,,,2548.5,
1993-10-12,,,,2552.5,
1993-10-13,,,,2571.0,
1993-10-14,,,,2586.39990234375,
1993-10-15,,,,2612.60009765625,
1993-10-18,,,,2663.60009765625,
1993-10-19,,,,2660.699951171875,
1993-10-20,,,,2668.39990234375,
1993-10-21,,,,2690.10009765625,
1993-10-22,,,,2701.39990234375,
1993-10-25,,,,2685.0,
1993-10-26,,,,2700.199951171875,
1993-10-27,,,,2715.89990234375,
1993-10-28,,,,2720.89990234375,
1993-10-29,,,,2723.199951171875,
