Price,Close,High,Low,Open,Volume
Ticker,CADCHF=X,CADCHF=X,CADCHF=X,CADCHF=X,CADCHF=X
Date,,,,,
2020-06-22,0.6992499828338623,0.7009999752044678,0.6980999708175659,0.6991900205612183,0
2020-06-23,0.7011899948120117,0.7017099857330322,0.6972000002861023,0.7010599970817566,0
2020-06-24,0.6974400281906128,0.6987500190734863,0.6952999830245972,0.6973999738693237,0
2020-06-25,0.6948800086975098,0.6969699859619141,0.6937000155448914,0.6945000290870667,0
2020-06-26,0.6953200101852417,0.6956800222396851,0.6913999915122986,0.6952700018882751,0
2020-06-29,0.6928499937057495,0.6945099830627441,0.691100001335144,0.6929299831390381,0
2020-06-30,0.6963300108909607,0.6965399980545044,0.6931999921798706,0.696150004863739,0
2020-07-01,0.6970999836921692,0.6990299820899963,0.6952999830245972,0.6976699829101562,0
2020-07-02,0.6953999996185303,0.6960800290107727,0.6930999755859375,0.6957399845123291,0
2020-07-03,0.6967300176620483,0.6981300115585327,0.6952999830245972,0.6967700123786926,0
2020-07-06,0.6973299980163574,0.6972900032997131,0.6923999786376953,0.6972500085830688,0
2020-07-07,0.6955900192260742,0.696150004863739,0.692300021648407,0.6954600214958191,0
2020-07-08,0.6922000050544739,0.693149983882904,0.6915199756622314,0.6925299763679504,0
2020-07-09,0.6940799951553345,0.6954600214958191,0.6916000247001648,0.6939700245857239,0
2020-07-10,0.692359983921051,0.6929500102996826,0.690500020980835,0.6917999982833862,0
2020-07-13,0.6915500164031982,0.6957100033760071,0.6912999749183655,0.691569983959198,0
2020-07-14,0.691860020160675,0.692110002040863,0.6887000203132629,0.6918500065803528,0
2020-07-15,0.6901999711990356,0.6980800032615662,0.6895999908447266,0.690750002861023,0
2020-07-16,0.6987000107765198,0.700160026550293,0.696399986743927,0.6988000273704529,0
2020-07-17,0.6962000131607056,0.6966800093650818,0.6912000179290771,0.6964300274848938,0
2020-07-20,0.6911500096321106,0.6939600110054016,0.6905999779701233,0.6912400126457214,0
2020-07-21,0.6940600275993347,0.6978700160980225,0.6934000253677368,0.6940400004386902,0
2020-07-22,0.69336998462677,0.694100022315979,0.6916800141334534,0.6933799982070923,0
2020-07-23,0.6928899884223938,0.6944100260734558,0.6904000043869019,0.6929399967193604,0
2020-07-24,0.6898999810218811,0.6906499862670898,0.6862999796867371,0.690280020236969,0
2020-07-27,0.6859999895095825,0.6896299719810486,0.6841999888420105,0.6861199736595154,0
2020-07-28,0.6888999938964844,0.6899600028991699,0.6835899949073792,0.689329981803894,0
2020-07-29,0.6859899759292603,0.6874799728393555,0.6833999752998352,0.6860700249671936,0
2020-07-30,0.6838300228118896,0.6843000054359436,0.6775100231170654,0.6837900280952454,0
2020-07-31,0.6769999861717224,0.6813200116157532,0.6746000051498413,0.6772900223731995,0
2020-08-03,0.6812000274658203,0.6884199976921082,0.6812000274658203,0.6812999844551086,0
2020-08-04,0.6849700212478638,0.686739981174469,0.6811000108718872,0.6850699782371521,0
2020-08-05,0.6862499713897705,0.6870099902153015,0.6828500032424927,0.6862900257110596,0
2020-08-06,0.6844900250434875,0.6861900091171265,0.6823999881744385,0.683899998664856,0
2020-08-07,0.6831899881362915,0.685920000076294,0.6815999746322632,0.6830300092697144,0
2020-08-10,0.681659996509552,0.6864200234413147,0.6812000274658203,0.6812000274658203,0
2020-08-11,0.6855199933052063,0.6893200278282166,0.6851000189781189,0.6856200098991394,0
2020-08-12,0.6891199946403503,0.6901400089263916,0.6863999962806702,0.6890599727630615,0
2020-08-13,0.6884300112724304,0.6896799802780151,0.6861000061035156,0.6884700059890747,0
2020-08-14,0.688040018081665,0.6888899803161621,0.6852999925613403,0.6878200173377991,0
2020-08-17,0.6855599880218506,0.6868399977684021,0.6849799752235413,0.6855700016021729,0
2020-08-18,0.6856600046157837,0.6885899901390076,0.6843000054359436,0.6855700016021729,0
2020-08-19,0.6860299706459045,0.6927300095558167,0.6852999925613403,0.6860100030899048,0
2020-08-20,0.6919000148773193,0.6925899982452393,0.6873999834060669,0.692330002784729,0
2020-08-21,0.6880000233650208,0.6916999816894531,0.6879000067710876,0.6884400248527527,0
2020-08-24,0.6918399930000305,0.6935200095176697,0.6884999871253967,0.6918399930000305,0
2020-08-25,0.689300000667572,0.6899300217628479,0.6870999932289124,0.6898400187492371,0
2020-08-26,0.6895999908447266,0.6913999915122986,0.6887000203132629,0.6897000074386597,0
2020-08-27,0.6901000142097473,0.6937100291252136,0.6890699863433838,0.690530002117157,0
2020-08-28,0.6928099989891052,0.6930000185966492,0.6888999938964844,0.6927599906921387,0
2020-08-31,0.6906999945640564,0.6924499869346619,0.6895999908447266,0.6904000043869019,0
2020-09-01,0.6929000020027161,0.6968500018119812,0.6917600035667419,0.6930000185966492,0
2020-09-02,0.6962000131607056,0.6986500024795532,0.6959999799728394,0.6964300274848938,0
2020-09-03,0.6981899738311768,0.6987699866294861,0.6922699809074402,0.698170006275177,0
2020-09-04,0.6920300126075745,0.6988800168037415,0.6922000050544739,0.6926699876785278,0
2020-09-07,0.6986299753189087,0.699999988079071,0.6955999732017517,0.6984699964523315,0
2020-09-08,0.699400007724762,0.7007700204849243,0.6940000057220459,0.6995999813079834,0
2020-09-09,0.6930000185966492,0.6947299838066101,0.6920999884605408,0.6933199763298035,0
2020-09-10,0.6934400200843811,0.6933500170707703,0.6883000135421753,0.6933500170707703,0
2020-09-11,0.6900699734687805,0.6917799711227417,0.6887999773025513,0.6900799870491028,0
2020-09-14,0.6891999840736389,0.6907100081443787,0.6872000098228455,0.689490020275116,0
2020-09-15,0.6887000203132629,0.6899200081825256,0.6875,0.6893100142478943,0
2020-09-16,0.6883000135421753,0.6897900104522705,0.6869999766349792,0.6880000233650208,0
2020-09-17,0.6907399892807007,0.6910099983215332,0.6877999901771545,0.6907200217247009,0
2020-09-18,0.6901000142097473,0.6911399960517883,0.6890000104904175,0.6906999945640564,0
2020-09-21,0.6902700066566467,0.6920899748802185,0.6876800060272217,0.690280020236969,0
2020-09-22,0.6880300045013428,0.6910300254821777,0.6863999962806702,0.6880300045013428,0
2020-09-23,0.6917399764060974,0.6923900246620178,0.6894599795341492,0.6918299794197083,0
2020-09-24,0.6902499794960022,0.6928399801254272,0.6881999969482422,0.6901800036430359,0
2020-09-25,0.6937000155448914,0.694570004940033,0.6922000050544739,0.6940900087356567,0
2020-09-28,0.6933000087738037,0.6947699785232544,0.691070020198822,0.6934499740600586,0
2020-09-29,0.6914299726486206,0.691510021686554,0.6866000294685364,0.691510021686554,0
2020-09-30,0.6865000128746033,0.6906700134277344,0.6858999729156494,0.6869099736213684,0
2020-10-01,0.6913999915122986,0.692520022392273,0.6893100142478943,0.6915000081062317,0
2020-10-02,0.691100001335144,0.692550003528595,0.6891000270843506,0.6915799975395203,0
2020-10-05,0.6901000142097473,0.6915799975395203,0.6888999938964844,0.6905800104141235,0
2020-10-06,0.6898000240325928,0.6905500292778015,0.6880999803543091,0.6901599764823914,0
2020-10-07,0.6886799931526184,0.6910499930381775,0.6879000067710876,0.6887099742889404,0
2020-10-08,0.691100001335144,0.6944500207901001,0.6908000111579895,0.6915500164031982,0
2020-10-09,0.6950299739837646,0.6952999830245972,0.6922000050544739,0.6950100064277649,0
2020-10-12,0.6932700276374817,0.6946700215339661,0.6924999952316284,0.6932899951934814,0
2020-10-13,0.6929000020027161,0.6963899731636047,0.6917999982833862,0.6932899951934814,0
2020-10-14,0.6960999965667725,0.6975499987602234,0.6934000253677368,0.6964100003242493,0
2020-10-15,0.6944500207901001,0.6947100162506104,0.6891000270843506,0.6942200064659119,0
2020-10-16,0.6913700103759766,0.6943399906158447,0.690500020980835,0.6909000277519226,0
2020-10-19,0.6942300200462341,0.6950899958610535,0.6899999976158142,0.6942300200462341,0
2020-10-20,0.6901900172233582,0.6916199922561646,0.6875,0.6902899742126465,0
2020-10-21,0.6907399892807007,0.6924600005149841,0.6880300045013428,0.6910899877548218,0
2020-10-22,0.6883699893951416,0.6910300254821777,0.6876999735832214,0.6885799765586853,0
2020-10-23,0.6908000111579895,0.6912099719047546,0.6879600286483765,0.6907899975776672,0
2020-10-26,0.6879100203514099,0.6886500120162964,0.6862000226974487,0.6878899931907654,0
2020-10-27,0.6875100135803223,0.6903899908065796,0.6868000030517578,0.6875500082969666,0
2020-10-28,0.6889399886131287,0.689740002155304,0.6827999949455261,0.6888399720191956,0
2020-10-29,0.6841199994087219,0.6867200136184692,0.6818199753761292,0.6840400099754333,0
2020-10-30,0.6873599886894226,0.6888399720191956,0.6848999857902527,0.6875500082969666,0
2020-11-02,0.6859999895095825,0.6943299770355225,0.6861100196838379,0.6861299872398376,0
2020-11-03,0.6949300169944763,0.6970900297164917,0.6933000087738037,0.6949300169944763,0
2020-11-04,0.6948999762535095,0.6948599815368652,0.688979983329773,0.6948500275611877,0
2020-11-05,0.6943899989128113,0.6962100267410278,0.690500020980835,0.6942600011825562,0
2020-11-06,0.6911600232124329,0.6923800110816956,0.6876999735832214,0.6913700103759766,0
2020-11-09,0.6904600262641907,0.7038699984550476,0.6901000142097473,0.6905099749565125,0
2020-11-10,0.7015900015830994,0.7044000029563904,0.7002000212669373,0.7016000151634216,0
2020-11-11,0.7020699977874756,0.7049800157546997,0.7010999917984009,0.7021999955177307,0
2020-11-12,0.7017800211906433,0.7018799781799316,0.6956999897956848,0.7018799781799316,0
2020-11-13,0.695900022983551,0.6970900297164917,0.6930000185966492,0.6962599754333496,0
2020-11-16,0.6948800086975098,0.6994199752807617,0.6940000057220459,0.694920003414154,0
2020-11-17,0.6977599859237671,0.6981099843978882,0.6934000253677368,0.6976500153541565,0
2020-11-18,0.6952800154685974,0.6976600289344788,0.6941999793052673,0.6952199935913086,0
2020-11-19,0.6968299746513367,0.6981599926948547,0.6952999830245972,0.6967499852180481,0
2020-11-20,0.6961299777030945,0.6986500024795532,0.6952999830245972,0.6960099935531616,0
2020-11-23,0.695900022983551,0.6979699730873108,0.6944000124931335,0.6958000063896179,0
2020-11-24,0.6978099942207336,0.7003800272941589,0.6970000267028809,0.6977999806404114,0
2020-11-25,0.7003999948501587,0.7022200226783752,0.6980999708175659,0.7003999948501587,0
2020-11-26,0.6978999972343445,0.6989200115203857,0.695900022983551,0.6983000040054321,0
2020-11-27,0.6960600018501282,0.6987199783325195,0.6952000260353088,0.696150004863739,0
2020-11-30,0.696399986743927,0.6996399760246277,0.6942999958992004,0.696399986743927,0
2020-12-01,0.6990200281143188,0.699940025806427,0.6945000290870667,0.6991699934005737,0
2020-12-02,0.6951000094413757,0.6971700191497803,0.6914799809455872,0.6954600214958191,0
2020-12-03,0.6921899914741516,0.6928499937057495,0.6891999840736389,0.6920999884605408,0
2020-12-04,0.6923199892044067,0.6963199973106384,0.691100001335144,0.692300021648407,0
2020-12-07,0.6976900100708008,0.6977199912071228,0.6929000020027161,0.6977199912071228,0
2020-12-08,0.695609986782074,0.6968100070953369,0.6931599974632263,0.6957399845123291,0
2020-12-09,0.6930000185966492,0.6963499784469604,0.692799985408783,0.6933500170707703,0
2020-12-10,0.6931099891662598,0.6984500288963318,0.6928600072860718,0.6930500268936157,0
2020-12-11,0.6952300071716309,0.6980100274085999,0.6945000290870667,0.6948999762535095,0
2020-12-14,0.6967700123786926,0.6970499753952026,0.6936799883842468,0.6967300176620483,0
2020-12-15,0.6948099732398987,0.6966699957847595,0.6937000155448914,0.6947900056838989,0
2020-12-16,0.6972000002861023,0.697350025177002,0.6919000148773193,0.6972600221633911,0
2020-12-17,0.6945199966430664,0.6965100169181824,0.6938999891281128,0.6943899989128113,0
2020-12-18,0.6948599815368652,0.6950899958610535,0.6915000081062317,0.6948300004005432,0
2020-12-21,0.6911600232124329,0.6914499998092651,0.6866999864578247,0.6913999915122986,0
2020-12-22,0.6886600255966187,0.6898699998855591,0.6858800053596497,0.688979983329773,0
