Price,Close,High,Low,Open,Volume
Ticker,AUDCHF=X,AUDCHF=X,AUDCHF=X,AUDCHF=X,AUDCHF=X
Date,,,,,
2020-06-26,0.6524999737739563,0.6537500023841858,0.6488999724388123,0.6532769799232483,0
2020-06-29,0.6502569913864136,0.6526349782943726,0.6481999754905701,0.6503400206565857,0
2020-06-30,0.6535199880599976,0.6550080180168152,0.6498000025749207,0.6533769965171814,0
2020-07-01,0.652999997138977,0.6565369963645935,0.6516000032424927,0.6535900235176086,0
2020-07-02,0.6535599827766418,0.6556500196456909,0.6524999737739563,0.6533529758453369,0
2020-07-03,0.6542569994926453,0.6567999720573425,0.6535999774932861,0.6542999744415283,0
2020-07-06,0.6565369963645935,0.6581109762191772,0.6541000008583069,0.656013011932373,0
2020-07-07,0.6569399833679199,0.6583409905433655,0.6531000137329102,0.6565799713134766,0
2020-07-08,0.6542459726333618,0.654994010925293,0.6520000100135803,0.6539400219917297,0
2020-07-09,0.6554399728775024,0.6558930277824402,0.652999997138977,0.6552799940109253,0
2020-07-10,0.6543300151824951,0.6553339958190918,0.6520000100135803,0.6545600295066833,0
2020-07-13,0.6535599827766418,0.6580029726028442,0.6523000001907349,0.6534199714660645,0
2020-07-14,0.6528000235557556,0.6545450091362,0.6507999897003174,0.6532689929008484,0
2020-07-15,0.6554999947547913,0.6627140045166016,0.6556000113487244,0.6559000015258789,0
2020-07-16,0.6607000231742859,0.6619390249252319,0.6586999893188477,0.6614360213279724,0
2020-07-17,0.6593220233917236,0.6607000231742859,0.6550999879837036,0.6595929861068726,0
2020-07-20,0.6569669842720032,0.6588929891586304,0.6552000045776367,0.6571300029754639,0
2020-07-21,0.6589000225067139,0.6667600274085999,0.6582000255584717,0.6593300104141235,0
2020-07-22,0.6654390096664429,0.6685850024223328,0.6632000207901001,0.6657770276069641,0
2020-07-23,0.6637449860572815,0.6646000146865845,0.6578999757766724,0.6636999845504761,0
2020-07-24,0.6564000248908997,0.6583089828491211,0.6528000235557556,0.6569039821624756,0
2020-07-27,0.653689980506897,0.6587299704551697,0.6531999707221985,0.6534850001335144,0
2020-07-28,0.6582729816436768,0.6602290272712708,0.6539000272750854,0.6581950187683105,0
2020-07-29,0.6569210290908813,0.6589679718017578,0.6545000076293945,0.6573179960250854,0
2020-07-30,0.6543869972229004,0.6557480096817017,0.6491000056266785,0.6544449925422668,0
2020-07-31,0.6545000076293945,0.6554030179977417,0.6509600281715393,0.6543400287628174,0
2020-08-03,0.6527600288391113,0.6558369994163513,0.6509000062942505,0.6523000001907349,0
2020-08-04,0.6527000069618225,0.6556599736213684,0.6513000130653381,0.6524999737739563,0
2020-08-05,0.6549000144004822,0.6571360230445862,0.6528000235557556,0.6549479961395264,0
2020-08-06,0.6536499857902527,0.6578879952430725,0.6509000062942505,0.6533970236778259,0
2020-08-07,0.6580349802970886,0.6593869924545288,0.65420001745224,0.6578750014305115,0
2020-08-10,0.6531789898872375,0.6574249863624573,0.6527000069618225,0.6531699895858765,0
2020-08-11,0.6549699902534485,0.6575520038604736,0.6538000106811523,0.6551049947738647,0
2020-08-12,0.6554819941520691,0.6557040214538574,0.6503000259399414,0.6554070115089417,0
2020-08-13,0.6532440185546875,0.6541860103607178,0.6504999995231628,0.6534339785575867,0
2020-08-14,0.6502969861030579,0.652321994304657,0.6485000252723694,0.6502000093460083,0
2020-08-17,0.6535189747810364,0.6542800068855286,0.6503000259399414,0.6534960269927979,0
2020-08-18,0.6535999774932861,0.6554459929466248,0.6520000100135803,0.6540200114250183,0
2020-08-19,0.6547009944915771,0.6593300104141235,0.6533600091934204,0.6542999744415283,0
2020-08-20,0.6572840213775635,0.6578249931335449,0.6504999995231628,0.6572800278663635,0
2020-08-21,0.6535000205039978,0.6549469828605652,0.6517000198364258,0.6535459756851196,0
2020-08-24,0.6530200242996216,0.6549199819564819,0.6517999768257141,0.6529499888420105,0
2020-08-25,0.6538569927215576,0.65420001745224,0.6500999927520752,0.6537439823150635,0
2020-08-26,0.6536099910736084,0.6566920280456543,0.6527000069618225,0.6537240147590637,0
2020-08-27,0.6574100255966187,0.6602450013160706,0.6559000015258789,0.6573479771614075,0
2020-08-28,0.660906970500946,0.6655099987983704,0.6593000292778015,0.6609519720077515,0
2020-08-31,0.6659070253372192,0.6667739748954773,0.6626999974250793,0.66593998670578,0
2020-09-01,0.6664999723434448,0.6710460186004639,0.6653000116348267,0.6673070192337036,0
2020-09-02,0.6704000234603882,0.6712520122528076,0.6650999784469604,0.6707640290260315,0
2020-09-03,0.6679289937019348,0.6687300205230713,0.6614999771118164,0.6676179766654968,0
