Price,Close,High,Low,Open,Volume
Ticker,HKDCHF=X,HKDCHF=X,HKDCHF=X,HKDCHF=X,HKDCHF=X
Date,,,,,
2020-06-22,0.12287899851799011,0.12287099659442902,0.12213800102472305,0.12285400182008743,0
2020-06-23,0.12215899676084518,0.12245000153779984,0.12156199663877487,0.12214300036430359,0
2020-06-24,0.12187600135803223,0.12238500267267227,0.12168999761343002,0.12185700237751007,0
2020-06-25,0.12234099954366684,0.12264300137758255,0.12223900109529495,0.12233100086450577,0
2020-06-26,0.12231399863958359,0.12254899740219116,0.12217599898576736,0.12233400344848633,0
2020-06-29,0.12226100265979767,0.12265200167894363,0.12180899828672409,0.12229999899864197,0
2020-06-30,0.12268500030040741,0.12298399955034256,0.12207899987697601,0.12269099801778793,0
2020-07-01,0.12213200330734253,0.12246699631214142,0.12184999883174896,0.12219399958848953,0
2020-07-02,0.12200900167226791,0.12211299687623978,0.12161800265312195,0.1219940036535263,0
2020-07-03,0.12200500071048737,0.12217599898576736,0.1218630000948906,0.12199900299310684,0
2020-07-06,0.1219249963760376,0.12189900130033493,0.12105199694633484,0.12189900130033493,0
2020-07-07,0.12151899933815002,0.12195999920368195,0.1213809996843338,0.12154900282621384,0
2020-07-08,0.1215749979019165,0.12169399857521057,0.12097500264644623,0.12162800133228302,0
2020-07-09,0.12105800211429596,0.12135399878025055,0.12078700214624405,0.12105900049209595,0
2020-07-10,0.12133300304412842,0.12166900187730789,0.12109699845314026,0.12133999913930893,0
2020-07-13,0.12133199721574783,0.12174800038337708,0.12115500122308731,0.12133199721574783,0
2020-07-14,0.12150300294160843,0.12157999724149704,0.12102100253105164,0.12150199711322784,0
2020-07-15,0.12119799852371216,0.1217930018901825,0.12088300287723541,0.12120100110769272,0
2020-07-16,0.12174300104379654,0.12209399789571762,0.12160000205039978,0.1217690035700798,0
2020-07-17,0.12192899733781815,0.12199799716472626,0.12106800079345703,0.12193600088357925,0
2020-07-20,0.12101499736309052,0.12134300172328949,0.12091399729251862,0.12103299796581268,0
2020-07-21,0.12110699713230133,0.12121599912643433,0.12047799676656723,0.1210779994726181,0
2020-07-22,0.12031300365924835,0.12062299996614456,0.11976099759340286,0.12030000239610672,0
2020-07-23,0.11993499845266342,0.11993499845266342,0.11929699778556824,0.11993300169706345,0
